,review_text,review_date,review_title,review_stars,product_category,text,tokenized,stopwords_removed,porter_stemmed,all_text,SGDClassifier,CatBoostClassifier,LinearSVC,RidgeClassifier,LGBMClassifier,XGBClassifier,RandomForestClassifier,MultinomialNB,BaggingClassifier,AdaBoostClassifier,Result
0,"Pros1) sound quality is really good2)u also have jbl signature bass if u are a bass lover3)fits nicely in ear and u don't have to worry about earbuds falling4)lows,mids and highs are balanced properly no one overpoweres the other5) talk thru and ambient is good too6) design is really nice7)Anc is also helpfulCons1)Anc (active noise cancellation) is ok but not really good at this price point2)not that good in call quality at this price point again.(But not bad as some low db sound goes in while talking sometimes like ceiling fan hopefully they fix it through an update)",Reviewed in India on 22 June 2023,"4.0 out of 5 stars
Sound quality is really nice",4.0 out of 5 stars,electronics,"Pros1) sound quality is really good2)u also have jbl signature bass if u are a bass lover3)fits nicely in ear and u don't have to worry about earbuds falling4)lows,mids and highs are balanced properly no one overpoweres the other5) talk thru and ambient is good too6) design is really nice7)Anc is also helpfulCons1)Anc (active noise cancellation) is ok but not really good at this price point2)not that good in call quality at this price point again.(But not bad as some low db sound goes in while talking sometimes like ceiling fan hopefully they fix it through an update)","['sound', 'quality', 'is', 'really', 'u', 'also', 'have', 'jbl', 'signature', 'bass', 'if', 'u', 'are', 'a', 'bass', 'fits', 'nicely', 'in', 'ear', 'and', 'u', 'do', 'have', 'to', 'worry', 'about', 'earbuds', 'lows', 'mids', 'and', 'highs', 'are', 'balanced', 'properly', 'no', 'one', 'overpoweres', 'the', 'talk', 'thru', 'and', 'ambient', 'is', 'good', 'design', 'is', 'really', 'Anc', 'is', 'also', 'Anc', 'active', 'noise', 'cancellation', 'is', 'ok', 'but', 'not', 'really', 'good', 'at', 'this', 'price', 'not', 'that', 'good', 'in', 'call', 'quality', 'at', 'this', 'price', 'point', 'again', 'But', 'not', 'bad', 'as', 'some', 'low', 'db', 'sound', 'goes', 'in', 'while', 'talking', 'sometimes', 'like', 'ceiling', 'fan', 'hopefully', 'they', 'fix', 'it', 'through', 'an', 'update']","['sound', 'quality', 'really', 'u', 'also', 'jbl', 'signature', 'bass', 'u', 'bass', 'fits', 'nicely', 'ear', 'u', 'worry', 'earbuds', 'lows', 'mids', 'highs', 'balanced', 'properly', 'one', 'overpoweres', 'talk', 'thru', 'ambient', 'good', 'design', 'really', 'Anc', 'also', 'Anc', 'active', 'noise', 'cancellation', 'ok', 'really', 'good', 'price', 'good', 'call', 'quality', 'price', 'point', 'But', 'bad', 'low', 'db', 'sound', 'goes', 'talking', 'sometimes', 'like', 'ceiling', 'fan', 'hopefully', 'fix', 'update']","['sound', 'qualiti', 'realli', 'u', 'also', 'jbl', 'signatur', 'bass', 'u', 'bass', 'fit', 'nice', 'ear', 'u', 'worri', 'earbud', 'low', 'mid', 'high', 'balanc', 'properli', 'one', 'overpower', 'talk', 'thru', 'ambient', 'good', 'design', 'realli', 'anc', 'also', 'anc', 'activ', 'nois', 'cancel', 'ok', 'realli', 'good', 'price', 'good', 'call', 'qualiti', 'price', 'point', 'but', 'bad', 'low', 'db', 'sound', 'goe', 'talk', 'sometim', 'like', 'ceil', 'fan', 'hope', 'fix', 'updat']",sound qualiti realli u also jbl signatur bass u bass fit nice ear u worri earbud low mid high balanc properli one overpower talk thru ambient good design realli anc also anc activ nois cancel ok realli good price good call qualiti price point but bad low db sound goe talk sometim like ceil fan hope fix updat,0,0,0,0,0,0,0,0,0,0,0
1,Tried with the sound effect which is amazing.Noice cancellation is good.,Reviewed in India on 22 June 2023,"5.0 out of 5 stars
Product is worth for money.",5.0 out of 5 stars,electronics,Tried with the sound effect which is amazing.Noice cancellation is good.,"['Tried', 'with', 'the', 'sound', 'effect', 'which', 'is', 'cancellation', 'is', 'good']","['Tried', 'sound', 'effect', 'cancellation', 'good']","['tri', 'sound', 'effect', 'cancel', 'good']",tri sound effect cancel good,0,1,0,0,1,1,1,0,1,1,1
2,I don't like the ambient mode that it offers. I doesn't really hear outside noice even though its in ambient mode.,Reviewed in India on 24 June 2023,"3.0 out of 5 stars
Ambient mode not so good",3.0 out of 5 stars,electronics,I don't like the ambient mode that it offers. I doesn't really hear outside noice even though its in ambient mode.,"['I', 'do', 'like', 'the', 'ambient', 'mode', 'that', 'it', 'offers', 'I', 'does', 'really', 'hear', 'outside', 'noice', 'even', 'though', 'its', 'in', 'ambient', 'mode']","['I', 'like', 'ambient', 'mode', 'offers', 'I', 'really', 'hear', 'outside', 'noice', 'even', 'though', 'ambient', 'mode']","['i', 'like', 'ambient', 'mode', 'offer', 'i', 'realli', 'hear', 'outsid', 'noic', 'even', 'though', 'ambient', 'mode']",i like ambient mode offer i realli hear outsid noic even though ambient mode,0,0,0,0,0,0,0,0,0,0,0
3,"Li sto provando da poco ma devo dire che la qualità audio è eccelsa, bassi potenti e morbidi, non distorcono, anche lettori audio da poco e vecchi lettori MP3 acquistano una pulizia audio di un altro livello.Non ho ancora provato i microfoni perchè non li uso per chiamate.Anche l'associazione con i dispositivi è facilissima e l'applicazione offre varie personalizzazioni dei comandi sugli auricolari, integrazione con gli assistenti vocali e vari preset di equalizzatori con possibilità di creare preset personalizzati con onda di frequenze.",Reviewed in Italy on 19 May 2023,,5.0 out of 5 stars,electronics,"Li sto provando da poco ma devo dire che la qualità audio è eccelsa, bassi potenti e morbidi, non distorcono, anche lettori audio da poco e vecchi lettori MP3 acquistano una pulizia audio di un altro livello.Non ho ancora provato i microfoni perchè non li uso per chiamate.Anche l'associazione con i dispositivi è facilissima e l'applicazione offre varie personalizzazioni dei comandi sugli auricolari, integrazione con gli assistenti vocali e vari preset di equalizzatori con possibilità di creare preset personalizzati con onda di frequenze.","['Li', 'sto', 'provando', 'da', 'poco', 'ma', 'devo', 'dire', 'che', 'la', 'qualità', 'audio', 'è', 'eccelsa', 'bassi', 'potenti', 'e', 'morbidi', 'non', 'distorcono', 'anche', 'lettori', 'audio', 'da', 'poco', 'e', 'vecchi', 'lettori', 'acquistano', 'una', 'pulizia', 'audio', 'di', 'un', 'altro', 'ho', 'ancora', 'provato', 'i', 'microfoni', 'perchè', 'non', 'li', 'uso', 'per', 'con', 'i', 'dispositivi', 'è', 'facilissima', 'e', 'offre', 'varie', 'personalizzazioni', 'dei', 'comandi', 'sugli', 'auricolari', 'integrazione', 'con', 'gli', 'assistenti', 'vocali', 'e', 'vari', 'preset', 'di', 'equalizzatori', 'con', 'possibilità', 'di', 'creare', 'preset', 'personalizzati', 'con', 'onda', 'di', 'frequenze']","['Li', 'sto', 'provando', 'da', 'poco', 'devo', 'dire', 'che', 'la', 'qualità', 'audio', 'è', 'eccelsa', 'bassi', 'potenti', 'e', 'morbidi', 'non', 'distorcono', 'anche', 'lettori', 'audio', 'da', 'poco', 'e', 'vecchi', 'lettori', 'acquistano', 'una', 'pulizia', 'audio', 'di', 'un', 'altro', 'ho', 'ancora', 'provato', 'microfoni', 'perchè', 'non', 'li', 'uso', 'per', 'con', 'dispositivi', 'è', 'facilissima', 'e', 'offre', 'varie', 'personalizzazioni', 'dei', 'comandi', 'sugli', 'auricolari', 'integrazione', 'con', 'gli', 'assistenti', 'vocali', 'e', 'vari', 'preset', 'di', 'equalizzatori', 'con', 'possibilità', 'di', 'creare', 'preset', 'personalizzati', 'con', 'onda', 'di', 'frequenze']","['li', 'sto', 'provando', 'da', 'poco', 'devo', 'dire', 'che', 'la', 'qualità', 'audio', 'è', 'eccelsa', 'bassi', 'potenti', 'e', 'morbidi', 'non', 'distorcono', 'anch', 'lettori', 'audio', 'da', 'poco', 'e', 'vecchi', 'lettori', 'acquistano', 'una', 'pulizia', 'audio', 'di', 'un', 'altro', 'ho', 'ancora', 'provato', 'microfoni', 'perchè', 'non', 'li', 'uso', 'per', 'con', 'dispositivi', 'è', 'facilissima', 'e', 'offr', 'vari', 'personalizzazioni', 'dei', 'comandi', 'sugli', 'auricolari', 'integrazion', 'con', 'gli', 'assistenti', 'vocali', 'e', 'vari', 'preset', 'di', 'equalizzatori', 'con', 'possibilità', 'di', 'crear', 'preset', 'personalizzati', 'con', 'onda', 'di', 'frequenz']",li sto provando da poco devo dire che la qualità audio è eccelsa bassi potenti e morbidi non distorcono anch lettori audio da poco e vecchi lettori acquistano una pulizia audio di un altro ho ancora provato microfoni perchè non li uso per con dispositivi è facilissima e offr vari personalizzazioni dei comandi sugli auricolari integrazion con gli assistenti vocali e vari preset di equalizzatori con possibilità di crear preset personalizzati con onda di frequenz,0,0,0,0,0,0,0,0,0,0,0
4,"Je suis absolument ravi de mon achat des écouteurs JBL Tune Flex Tws Black ! Ces écouteurs sans fil offrent une expérience sonore incroyable avec une qualité JBL inégalée. Les basses sont magiques lorsque l'on rajoute les embouts et la réduction de bruit intégrée est top, elle me permet de me plonger dans ma musique préférée sans être dérangé par les bruits extérieurs.Le confort de port est également remarquable. Les écouteurs sont légers et ergonomiques, ce qui les rend parfaits pour une utilisation prolongée. Je peux les porter pendant des heures sans ressentir de gêne. De plus, leur design élégant et moderne en fait un accessoire tendance à porter fièrement.La connectivité sans fil est fluide et stable. J'ai pu les coupler facilement avec mon smartphone, et depuis, je n'ai rencontré aucun problème de connexion. La portée est également impressionnante, me permettant de me déplacer dans ma maison tout en restant connecté à mon appareil.La durée de vie de la batterie est excellente. Les écouteurs tiennent facilement toute la journée avec une seule charge, et l'étui de chargement inclus est pratique pour les recharger rapidement lorsqu'ils sont à court d'autonomie. Je n'ai jamais eu à m'inquiéter de rester sans musique pendant mes déplacements.En conclusion, les écouteurs JBL Tune Flex Tws Black sont absolument superbes. Ils combinent un son de qualité supérieure, une réduction de bruit efficace, un confort de port exceptionnel et une connectivité sans fil fiable. Si vous recherchez une paire d'écouteurs sans fil polyvalents pour profiter de votre musique préférée, ne cherchez pas plus loin. Je les recommande vivement !",Reviewed in France on 13 June 2023,,5.0 out of 5 stars,electronics,"Je suis absolument ravi de mon achat des écouteurs JBL Tune Flex Tws Black ! Ces écouteurs sans fil offrent une expérience sonore incroyable avec une qualité JBL inégalée. Les basses sont magiques lorsque l'on rajoute les embouts et la réduction de bruit intégrée est top, elle me permet de me plonger dans ma musique préférée sans être dérangé par les bruits extérieurs.Le confort de port est également remarquable. Les écouteurs sont légers et ergonomiques, ce qui les rend parfaits pour une utilisation prolongée. Je peux les porter pendant des heures sans ressentir de gêne. De plus, leur design élégant et moderne en fait un accessoire tendance à porter fièrement.La connectivité sans fil est fluide et stable. J'ai pu les coupler facilement avec mon smartphone, et depuis, je n'ai rencontré aucun problème de connexion. La portée est également impressionnante, me permettant de me déplacer dans ma maison tout en restant connecté à mon appareil.La durée de vie de la batterie est excellente. Les écouteurs tiennent facilement toute la journée avec une seule charge, et l'étui de chargement inclus est pratique pour les recharger rapidement lorsqu'ils sont à court d'autonomie. Je n'ai jamais eu à m'inquiéter de rester sans musique pendant mes déplacements.En conclusion, les écouteurs JBL Tune Flex Tws Black sont absolument superbes. Ils combinent un son de qualité supérieure, une réduction de bruit efficace, un confort de port exceptionnel et une connectivité sans fil fiable. Si vous recherchez une paire d'écouteurs sans fil polyvalents pour profiter de votre musique préférée, ne cherchez pas plus loin. Je les recommande vivement !","['Je', 'suis', 'absolument', 'ravi', 'de', 'mon', 'achat', 'des', 'écouteurs', 'JBL', 'Tune', 'Flex', 'Tws', 'Black', 'Ces', 'écouteurs', 'sans', 'fil', 'offrent', 'une', 'expérience', 'sonore', 'incroyable', 'avec', 'une', 'qualité', 'JBL', 'inégalée', 'Les', 'basses', 'sont', 'magiques', 'lorsque', 'rajoute', 'les', 'embouts', 'et', 'la', 'réduction', 'de', 'bruit', 'intégrée', 'est', 'top', 'elle', 'me', 'permet', 'de', 'me', 'plonger', 'dans', 'ma', 'musique', 'préférée', 'sans', 'être', 'dérangé', 'par', 'les', 'bruits', 'confort', 'de', 'port', 'est', 'également', 'remarquable', 'Les', 'écouteurs', 'sont', 'légers', 'et', 'ergonomiques', 'ce', 'qui', 'les', 'rend', 'parfaits', 'pour', 'une', 'utilisation', 'prolongée', 'Je', 'peux', 'les', 'porter', 'pendant', 'des', 'heures', 'sans', 'ressentir', 'de', 'gêne', 'De', 'plus', 'leur', 'design', 'élégant', 'et', 'moderne', 'en', 'fait', 'un', 'accessoire', 'tendance', 'à', 'porter', 'connectivité', 'sans', 'fil', 'est', 'fluide', 'et', 'stable', 'pu', 'les', 'coupler', 'facilement', 'avec', 'mon', 'smartphone', 'et', 'depuis', 'je', 'rencontré', 'aucun', 'problème', 'de', 'connexion', 'La', 'portée', 'est', 'également', 'impressionnante', 'me', 'permettant', 'de', 'me', 'déplacer', 'dans', 'ma', 'maison', 'tout', 'en', 'restant', 'connecté', 'à', 'mon', 'durée', 'de', 'vie', 'de', 'la', 'batterie', 'est', 'excellente', 'Les', 'écouteurs', 'tiennent', 'facilement', 'toute', 'la', 'journée', 'avec', 'une', 'seule', 'charge', 'et', 'de', 'chargement', 'inclus', 'est', 'pratique', 'pour', 'les', 'recharger', 'rapidement', 'sont', 'à', 'court', 'Je', 'jamais', 'eu', 'à', 'de', 'rester', 'sans', 'musique', 'pendant', 'mes', 'conclusion', 'les', 'écouteurs', 'JBL', 'Tune', 'Flex', 'Tws', 'Black', 'sont', 'absolument', 'superbes', 'Ils', 'combinent', 'un', 'son', 'de', 'qualité', 'supérieure', 'une', 'réduction', 'de', 'bruit', 'efficace', 'un', 'confort', 'de', 'port', 'exceptionnel', 'et', 'une', 'connectivité', 'sans', 'fil', 'fiable', 'Si', 'vous', 'recherchez', 'une', 'paire', 'sans', 'fil', 'polyvalents', 'pour', 'profiter', 'de', 'votre', 'musique', 'préférée', 'ne', 'cherchez', 'pas', 'plus', 'loin', 'Je', 'les', 'recommande', 'vivement']","['Je', 'suis', 'absolument', 'ravi', 'de', 'mon', 'achat', 'des', 'écouteurs', 'JBL', 'Tune', 'Flex', 'Tws', 'Black', 'Ces', 'écouteurs', 'sans', 'fil', 'offrent', 'une', 'expérience', 'sonore', 'incroyable', 'avec', 'une', 'qualité', 'JBL', 'inégalée', 'Les', 'basses', 'sont', 'magiques', 'lorsque', 'rajoute', 'les', 'embouts', 'et', 'la', 'réduction', 'de', 'bruit', 'intégrée', 'est', 'top', 'elle', 'permet', 'de', 'plonger', 'dans', 'musique', 'préférée', 'sans', 'être', 'dérangé', 'par', 'les', 'bruits', 'confort', 'de', 'port', 'est', 'également', 'remarquable', 'Les', 'écouteurs', 'sont', 'légers', 'et', 'ergonomiques', 'ce', 'qui', 'les', 'rend', 'parfaits', 'pour', 'une', 'utilisation', 'prolongée', 'Je', 'peux', 'les', 'porter', 'pendant', 'des', 'heures', 'sans', 'ressentir', 'de', 'gêne', 'De', 'plus', 'leur', 'design', 'élégant', 'et', 'moderne', 'en', 'fait', 'un', 'accessoire', 'tendance', 'à', 'porter', 'connectivité', 'sans', 'fil', 'est', 'fluide', 'et', 'stable', 'pu', 'les', 'coupler', 'facilement', 'avec', 'mon', 'smartphone', 'et', 'depuis', 'je', 'rencontré', 'aucun', 'problème', 'de', 'connexion', 'La', 'portée', 'est', 'également', 'impressionnante', 'permettant', 'de', 'déplacer', 'dans', 'maison', 'tout', 'en', 'restant', 'connecté', 'à', 'mon', 'durée', 'de', 'vie', 'de', 'la', 'batterie', 'est', 'excellente', 'Les', 'écouteurs', 'tiennent', 'facilement', 'toute', 'la', 'journée', 'avec', 'une', 'seule', 'charge', 'et', 'de', 'chargement', 'inclus', 'est', 'pratique', 'pour', 'les', 'recharger', 'rapidement', 'sont', 'à', 'court', 'Je', 'jamais', 'eu', 'à', 'de', 'rester', 'sans', 'musique', 'pendant', 'mes', 'conclusion', 'les', 'écouteurs', 'JBL', 'Tune', 'Flex', 'Tws', 'Black', 'sont', 'absolument', 'superbes', 'Ils', 'combinent', 'un', 'son', 'de', 'qualité', 'supérieure', 'une', 'réduction', 'de', 'bruit', 'efficace', 'un', 'confort', 'de', 'port', 'exceptionnel', 'et', 'une', 'connectivité', 'sans', 'fil', 'fiable', 'Si', 'vous', 'recherchez', 'une', 'paire', 'sans', 'fil', 'polyvalents', 'pour', 'profiter', 'de', 'votre', 'musique', 'préférée', 'ne', 'cherchez', 'pas', 'plus', 'loin', 'Je', 'les', 'recommande', 'vivement']","['je', 'sui', 'absolu', 'ravi', 'de', 'mon', 'achat', 'de', 'écouteur', 'jbl', 'tune', 'flex', 'tw', 'black', 'ce', 'écouteur', 'san', 'fil', 'offrent', 'une', 'expérienc', 'sonor', 'incroy', 'avec', 'une', 'qualité', 'jbl', 'inégalé', 'le', 'bass', 'sont', 'magiqu', 'lorsqu', 'rajout', 'le', 'embout', 'et', 'la', 'réduction', 'de', 'bruit', 'intégré', 'est', 'top', 'ell', 'permet', 'de', 'plonger', 'dan', 'musiqu', 'préférée', 'san', 'être', 'dérangé', 'par', 'le', 'bruit', 'confort', 'de', 'port', 'est', 'également', 'remarqu', 'le', 'écouteur', 'sont', 'léger', 'et', 'ergonomiqu', 'ce', 'qui', 'le', 'rend', 'parfait', 'pour', 'une', 'utilis', 'prolongé', 'je', 'peux', 'le', 'porter', 'pendant', 'de', 'heur', 'san', 'ressentir', 'de', 'gêne', 'de', 'plu', 'leur', 'design', 'élégant', 'et', 'modern', 'en', 'fait', 'un', 'accessoir', 'tendanc', 'à', 'porter', 'connectivité', 'san', 'fil', 'est', 'fluid', 'et', 'stabl', 'pu', 'le', 'coupler', 'facil', 'avec', 'mon', 'smartphon', 'et', 'depui', 'je', 'rencontré', 'aucun', 'problèm', 'de', 'connexion', 'la', 'porté', 'est', 'également', 'impressionnant', 'permett', 'de', 'déplacer', 'dan', 'maison', 'tout', 'en', 'restant', 'connecté', 'à', 'mon', 'duré', 'de', 'vie', 'de', 'la', 'batteri', 'est', 'excellent', 'le', 'écouteur', 'tiennent', 'facil', 'tout', 'la', 'journé', 'avec', 'une', 'seul', 'charg', 'et', 'de', 'chargement', 'inclu', 'est', 'pratiqu', 'pour', 'le', 'recharg', 'rapid', 'sont', 'à', 'court', 'je', 'jamai', 'eu', 'à', 'de', 'rester', 'san', 'musiqu', 'pendant', 'me', 'conclus', 'le', 'écouteur', 'jbl', 'tune', 'flex', 'tw', 'black', 'sont', 'absolu', 'superb', 'il', 'combin', 'un', 'son', 'de', 'qualité', 'supérieur', 'une', 'réduction', 'de', 'bruit', 'efficac', 'un', 'confort', 'de', 'port', 'exceptionnel', 'et', 'une', 'connectivité', 'san', 'fil', 'fiabl', 'si', 'vou', 'recherchez', 'une', 'pair', 'san', 'fil', 'polyval', 'pour', 'profit', 'de', 'votr', 'musiqu', 'préférée', 'ne', 'cherchez', 'pa', 'plu', 'loin', 'je', 'le', 'recommand', 'vivement']",je sui absolu ravi de mon achat de écouteur jbl tune flex tw black ce écouteur san fil offrent une expérienc sonor incroy avec une qualité jbl inégalé le bass sont magiqu lorsqu rajout le embout et la réduction de bruit intégré est top ell permet de plonger dan musiqu préférée san être dérangé par le bruit confort de port est également remarqu le écouteur sont léger et ergonomiqu ce qui le rend parfait pour une utilis prolongé je peux le porter pendant de heur san ressentir de gêne de plu leur design élégant et modern en fait un accessoir tendanc à porter connectivité san fil est fluid et stabl pu le coupler facil avec mon smartphon et depui je rencontré aucun problèm de connexion la porté est également impressionnant permett de déplacer dan maison tout en restant connecté à mon duré de vie de la batteri est excellent le écouteur tiennent facil tout la journé avec une seul charg et de chargement inclu est pratiqu pour le recharg rapid sont à court je jamai eu à de rester san musiqu pendant me conclus le écouteur jbl tune flex tw black sont absolu superb il combin un son de qualité supérieur une réduction de bruit efficac un confort de port exceptionnel et une connectivité san fil fiabl si vou recherchez une pair san fil polyval pour profit de votr musiqu préférée ne cherchez pa plu loin je le recommand vivement,0,0,0,0,0,0,1,0,1,0,0
5,Pour commencer j'ai vue des commentaires dire que la bass été mauvaise.Non . Elle sont très bien .ajoutez les embout isolent puis dans l'application jbl activer le mode bass.Les seul problèmes je trouve que le son n'a pas assez de puissance.  Plus de puissance sera été parfait pour avoir plus de puissance dans  les bass.Quand j'écoute une musique qui a beaucoup d'effet de bass j'active le mode bass .Quand j'écoute une musique normal je passe en mode studio 🎙Voci une musique que je recommande (EXTRÊME BASS TEST!!!! 8D AUDIO)BONNE JOURNÉE !,Reviewed in France on 2 June 2023,,4.0 out of 5 stars,electronics,Pour commencer j'ai vue des commentaires dire que la bass été mauvaise.Non . Elle sont très bien .ajoutez les embout isolent puis dans l'application jbl activer le mode bass.Les seul problèmes je trouve que le son n'a pas assez de puissance.  Plus de puissance sera été parfait pour avoir plus de puissance dans  les bass.Quand j'écoute une musique qui a beaucoup d'effet de bass j'active le mode bass .Quand j'écoute une musique normal je passe en mode studio 🎙Voci une musique que je recommande (EXTRÊME BASS TEST!!!! 8D AUDIO)BONNE JOURNÉE !,"['Pour', 'commencer', 'vue', 'des', 'commentaires', 'dire', 'que', 'la', 'bass', 'été', 'Elle', 'sont', 'très', 'bien', 'les', 'embout', 'isolent', 'puis', 'dans', 'jbl', 'activer', 'le', 'mode', 'seul', 'problèmes', 'je', 'trouve', 'que', 'le', 'son', 'n', 'a', 'pas', 'assez', 'de', 'puissance', 'Plus', 'de', 'puissance', 'sera', 'été', 'parfait', 'pour', 'avoir', 'plus', 'de', 'puissance', 'dans', 'les', 'une', 'musique', 'qui', 'a', 'beaucoup', 'de', 'bass', 'le', 'mode', 'bass', 'une', 'musique', 'normal', 'je', 'passe', 'en', 'mode', 'studio', 'une', 'musique', 'que', 'je', 'recommande', 'EXTRÊME', 'BASS', 'TEST', 'AUDIO', 'BONNE', 'JOURNÉE']","['Pour', 'commencer', 'vue', 'des', 'commentaires', 'dire', 'que', 'la', 'bass', 'été', 'Elle', 'sont', 'très', 'bien', 'les', 'embout', 'isolent', 'puis', 'dans', 'jbl', 'activer', 'le', 'mode', 'seul', 'problèmes', 'je', 'trouve', 'que', 'le', 'son', 'n', 'pas', 'assez', 'de', 'puissance', 'Plus', 'de', 'puissance', 'sera', 'été', 'parfait', 'pour', 'avoir', 'plus', 'de', 'puissance', 'dans', 'les', 'une', 'musique', 'qui', 'beaucoup', 'de', 'bass', 'le', 'mode', 'bass', 'une', 'musique', 'normal', 'je', 'passe', 'en', 'mode', 'studio', 'une', 'musique', 'que', 'je', 'recommande', 'EXTRÊME', 'BASS', 'TEST', 'AUDIO', 'BONNE', 'JOURNÉE']","['pour', 'commenc', 'vue', 'de', 'commentair', 'dire', 'que', 'la', 'bass', 'été', 'ell', 'sont', 'trè', 'bien', 'le', 'embout', 'isol', 'pui', 'dan', 'jbl', 'activ', 'le', 'mode', 'seul', 'problèm', 'je', 'trouv', 'que', 'le', 'son', 'n', 'pa', 'assez', 'de', 'puissanc', 'plu', 'de', 'puissanc', 'sera', 'été', 'parfait', 'pour', 'avoir', 'plu', 'de', 'puissanc', 'dan', 'le', 'une', 'musiqu', 'qui', 'beaucoup', 'de', 'bass', 'le', 'mode', 'bass', 'une', 'musiqu', 'normal', 'je', 'pass', 'en', 'mode', 'studio', 'une', 'musiqu', 'que', 'je', 'recommand', 'extrêm', 'bass', 'test', 'audio', 'bonn', 'journé']",pour commenc vue de commentair dire que la bass été ell sont trè bien le embout isol pui dan jbl activ le mode seul problèm je trouv que le son n pa assez de puissanc plu de puissanc sera été parfait pour avoir plu de puissanc dan le une musiqu qui beaucoup de bass le mode bass une musiqu normal je pass en mode studio une musiqu que je recommand extrêm bass test audio bonn journé,0,0,0,0,0,0,0,0,0,0,0
6,"Zu betonen ist, dass diese Kopfhörer für Menschen mit empfindlichen Ohren bestens geeignet sind. Meine Mutter hat sich genau solche gewünscht, weil ihr bei den üblichen Modellen immer die Ohren wehtaten. Bei diesen kann (muss man aber nicht) man einfach die Silikonstöpsel entfernen. Darunter leidet das ohnehin nicht auf höchsten Niveau angesiedelte ANC ein wenig, aber der Sound ist trotzdem klasse. Für den Preis wirklich der Hammer.Wirklich tolles Gerät. App ist auch super.",Reviewed in Germany on 25 April 2023,,5.0 out of 5 stars,electronics,"Zu betonen ist, dass diese Kopfhörer für Menschen mit empfindlichen Ohren bestens geeignet sind. Meine Mutter hat sich genau solche gewünscht, weil ihr bei den üblichen Modellen immer die Ohren wehtaten. Bei diesen kann (muss man aber nicht) man einfach die Silikonstöpsel entfernen. Darunter leidet das ohnehin nicht auf höchsten Niveau angesiedelte ANC ein wenig, aber der Sound ist trotzdem klasse. Für den Preis wirklich der Hammer.Wirklich tolles Gerät. App ist auch super.","['Zu', 'betonen', 'ist', 'dass', 'diese', 'Kopfhörer', 'für', 'Menschen', 'mit', 'empfindlichen', 'Ohren', 'bestens', 'geeignet', 'sind', 'Meine', 'Mutter', 'hat', 'sich', 'genau', 'solche', 'gewünscht', 'weil', 'ihr', 'bei', 'den', 'üblichen', 'Modellen', 'immer', 'die', 'Ohren', 'wehtaten', 'Bei', 'diesen', 'kann', 'muss', 'man', 'aber', 'nicht', 'man', 'einfach', 'die', 'Silikonstöpsel', 'entfernen', 'Darunter', 'leidet', 'das', 'ohnehin', 'nicht', 'auf', 'höchsten', 'Niveau', 'angesiedelte', 'ANC', 'ein', 'wenig', 'aber', 'der', 'Sound', 'ist', 'trotzdem', 'klasse', 'Für', 'den', 'Preis', 'wirklich', 'der', 'tolles', 'Gerät', 'App', 'ist', 'auch', 'super']","['Zu', 'betonen', 'ist', 'dass', 'diese', 'Kopfhörer', 'für', 'Menschen', 'mit', 'empfindlichen', 'Ohren', 'bestens', 'geeignet', 'sind', 'Meine', 'Mutter', 'hat', 'sich', 'genau', 'solche', 'gewünscht', 'weil', 'ihr', 'bei', 'den', 'üblichen', 'Modellen', 'immer', 'die', 'Ohren', 'wehtaten', 'Bei', 'diesen', 'kann', 'muss', 'man', 'aber', 'nicht', 'man', 'einfach', 'die', 'Silikonstöpsel', 'entfernen', 'Darunter', 'leidet', 'das', 'ohnehin', 'nicht', 'auf', 'höchsten', 'Niveau', 'angesiedelte', 'ANC', 'ein', 'wenig', 'aber', 'der', 'Sound', 'ist', 'trotzdem', 'klasse', 'Für', 'den', 'Preis', 'wirklich', 'der', 'tolles', 'Gerät', 'App', 'ist', 'auch', 'super']","['zu', 'betonen', 'ist', 'dass', 'dies', 'kopfhörer', 'für', 'menschen', 'mit', 'empfindlichen', 'ohren', 'besten', 'geeignet', 'sind', 'mein', 'mutter', 'hat', 'sich', 'genau', 'solch', 'gewünscht', 'weil', 'ihr', 'bei', 'den', 'üblichen', 'modellen', 'immer', 'die', 'ohren', 'wehtaten', 'bei', 'diesen', 'kann', 'muss', 'man', 'aber', 'nicht', 'man', 'einfach', 'die', 'silikonstöpsel', 'entfernen', 'darunt', 'leidet', 'da', 'ohnehin', 'nicht', 'auf', 'höchsten', 'niveau', 'angesiedelt', 'anc', 'ein', 'wenig', 'aber', 'der', 'sound', 'ist', 'trotzdem', 'klass', 'für', 'den', 'prei', 'wirklich', 'der', 'toll', 'gerät', 'app', 'ist', 'auch', 'super']",zu betonen ist dass dies kopfhörer für menschen mit empfindlichen ohren besten geeignet sind mein mutter hat sich genau solch gewünscht weil ihr bei den üblichen modellen immer die ohren wehtaten bei diesen kann muss man aber nicht man einfach die silikonstöpsel entfernen darunt leidet da ohnehin nicht auf höchsten niveau angesiedelt anc ein wenig aber der sound ist trotzdem klass für den prei wirklich der toll gerät app ist auch super,0,0,0,0,0,0,0,0,0,0,0
